instance,instance_sha256,backend,wc,wo,left,right,continuity_left,overtime_left,similarity_left,split_groups_left,continuity_right,overtime_right,similarity_right,split_groups_right,different_caregiver_services,different_slot_services,different_caregiver_groups,workload_l1,parent_sha256,parent_instance,family,target_rho,realized_rho,normal_fraction,anchor,continuity_right_minus_left,overtime_right_minus_left,similarity_right_minus_left,different_objective_vector
instances/research_depth_load_sweep/rho0.55_normal1/instance_u40_a15_v5_seed1003_critical.txt,608f9eb65edc0b159f22caaa1faa4756a8c9884de2f8333fd932a02d8704bfc4,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,703,0,0,0,703,0,0,0,0,0,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.55,0.5494505494505495,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal1/instance_u40_a15_v5_seed1003_critical.txt,608f9eb65edc0b159f22caaa1faa4756a8c9884de2f8333fd932a02d8704bfc4,gurobi-mip,1,1,lex-cos,weighted,0,0,703,0,10,0,735,10,65,108,36,64,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.55,0.5494505494505495,1.0,False,10,0,32,True
instances/research_depth_load_sweep/rho0.55_normal1/instance_u40_a15_v5_seed1003_critical.txt,608f9eb65edc0b159f22caaa1faa4756a8c9884de2f8333fd932a02d8704bfc4,gurobi-mip,1,1,lex-overtime,weighted,0,0,703,0,10,0,735,10,65,108,36,64,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.55,0.5494505494505495,1.0,False,10,0,32,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a15_v5_seed1003_critical.txt,34a15729ab2a1e19c6f5a34779fd556b4173cbbdc8177433f7e260733576bdc1,gurobi-mip,1,1,lex-cos,lex-overtime,0,42,493,0,0,42,493,0,0,0,0,0,64a7b2c2ff975f7b043d37a3b7cd606305b2dcbf5aed735f467f0ff6c51b422e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1003_critical.txt,u30_seed1003,0.98,0.974025974025974,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a15_v5_seed1003_critical.txt,34a15729ab2a1e19c6f5a34779fd556b4173cbbdc8177433f7e260733576bdc1,gurobi-mip,1,1,lex-cos,weighted,0,42,493,0,8,42,514,8,35,83,19,0,64a7b2c2ff975f7b043d37a3b7cd606305b2dcbf5aed735f467f0ff6c51b422e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1003_critical.txt,u30_seed1003,0.98,0.974025974025974,0.7,False,8,0,21,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a15_v5_seed1003_critical.txt,34a15729ab2a1e19c6f5a34779fd556b4173cbbdc8177433f7e260733576bdc1,gurobi-mip,1,1,lex-overtime,weighted,0,42,493,0,8,42,514,8,35,83,19,0,64a7b2c2ff975f7b043d37a3b7cd606305b2dcbf5aed735f467f0ff6c51b422e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1003_critical.txt,u30_seed1003,0.98,0.974025974025974,0.7,False,8,0,21,True
instances/research_depth_load_sweep/rho0.55_normal1/instance_u30_a15_v5_seed1001_critical.txt,93f33447ffac3d8406e4df3da7d6ee5ea45d2519a2360c8b1bb26197464bd71f,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,576,0,0,0,576,0,0,0,0,0,d905fad91222982a08a22ae863c33e30bfbfd97c54ac14ec4029959a98d9ffe3,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal1/instance_u30_a15_v5_seed1001_critical.txt,93f33447ffac3d8406e4df3da7d6ee5ea45d2519a2360c8b1bb26197464bd71f,gurobi-mip,1,1,lex-cos,weighted,0,0,576,0,0,0,576,0,32,57,18,42,d905fad91222982a08a22ae863c33e30bfbfd97c54ac14ec4029959a98d9ffe3,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal1/instance_u30_a15_v5_seed1001_critical.txt,93f33447ffac3d8406e4df3da7d6ee5ea45d2519a2360c8b1bb26197464bd71f,gurobi-mip,1,1,lex-overtime,weighted,0,0,576,0,0,0,576,0,32,57,18,42,d905fad91222982a08a22ae863c33e30bfbfd97c54ac14ec4029959a98d9ffe3,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a20_v5_seed1003_critical.txt,4d201f4b0cc66eae17b0b611e175ad7fac9b153177a30ec1fce0a9393c11176e,gurobi-mip,1,1,lex-cos,lex-overtime,1,26,653,1,1,26,653,1,0,0,0,0,d83d36c93f2b20d42d2082b908832af7a5bf6831774fa8060410156fd9f71c3d,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1003_critical.txt,u40_seed1003,0.98,0.975609756097561,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a20_v5_seed1003_critical.txt,4d201f4b0cc66eae17b0b611e175ad7fac9b153177a30ec1fce0a9393c11176e,gurobi-mip,1,1,lex-cos,weighted,1,26,653,1,15,26,694,15,77,121,45,4,d83d36c93f2b20d42d2082b908832af7a5bf6831774fa8060410156fd9f71c3d,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1003_critical.txt,u40_seed1003,0.98,0.975609756097561,0.85,False,14,0,41,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a20_v5_seed1003_critical.txt,4d201f4b0cc66eae17b0b611e175ad7fac9b153177a30ec1fce0a9393c11176e,gurobi-mip,1,1,lex-overtime,weighted,1,26,653,1,15,26,694,15,77,121,45,4,d83d36c93f2b20d42d2082b908832af7a5bf6831774fa8060410156fd9f71c3d,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v5_seed1003_critical.txt,u40_seed1003,0.98,0.975609756097561,0.85,False,14,0,41,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a15_v4_seed1003_critical.txt,bca144f408822badd60eba1860332963d3eeeea629cc8cbf79a61f0c1f0eee30,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,569,0,0,0,569,0,0,0,0,0,60b67ddc948fc1382700a5f01082aad04d5d3d19d708c2351412f697e9f9ead7,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1003_critical.txt,u40_seed1003,0.55,0.5498281786941581,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a15_v4_seed1003_critical.txt,bca144f408822badd60eba1860332963d3eeeea629cc8cbf79a61f0c1f0eee30,gurobi-mip,1,1,lex-cos,weighted,0,0,569,0,8,2,587,8,42,75,24,56,60b67ddc948fc1382700a5f01082aad04d5d3d19d708c2351412f697e9f9ead7,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1003_critical.txt,u40_seed1003,0.55,0.5498281786941581,0.85,False,8,2,18,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a15_v4_seed1003_critical.txt,bca144f408822badd60eba1860332963d3eeeea629cc8cbf79a61f0c1f0eee30,gurobi-mip,1,1,lex-overtime,weighted,0,0,569,0,8,2,587,8,42,75,24,56,60b67ddc948fc1382700a5f01082aad04d5d3d19d708c2351412f697e9f9ead7,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1003_critical.txt,u40_seed1003,0.55,0.5498281786941581,0.85,False,8,2,18,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a10_v4_seed1003_critical.txt,0cf2df8dafd81d00f5cfc5423d3b0937ce029014293d2ad09b87be150e850d1b,gurobi-mip,1,1,lex-cos,lex-overtime,0,34,408,0,0,34,408,0,0,0,0,0,ecef75f227343cde9e2c9dfd880ff2779326fa051917a8a437023079d7d1ee16,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1003_critical.txt,u30_seed1003,0.98,0.975609756097561,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a10_v4_seed1003_critical.txt,0cf2df8dafd81d00f5cfc5423d3b0937ce029014293d2ad09b87be150e850d1b,gurobi-mip,1,1,lex-cos,weighted,0,34,408,0,5,34,416,5,20,64,14,0,ecef75f227343cde9e2c9dfd880ff2779326fa051917a8a437023079d7d1ee16,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1003_critical.txt,u30_seed1003,0.98,0.975609756097561,0.7,False,5,0,8,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u30_a10_v4_seed1003_critical.txt,0cf2df8dafd81d00f5cfc5423d3b0937ce029014293d2ad09b87be150e850d1b,gurobi-mip,1,1,lex-overtime,weighted,0,34,408,0,5,34,416,5,20,64,14,0,ecef75f227343cde9e2c9dfd880ff2779326fa051917a8a437023079d7d1ee16,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v4_seed1003_critical.txt,u30_seed1003,0.98,0.975609756097561,0.7,False,5,0,8,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a10_v5_seed1002_critical.txt,b7992335de536c8f578fbbd686335be81c02ab107e13cbf8ad88fb5c8ccab85b,gurobi-mip,1,1,lex-cos,lex-overtime,3,0,528,3,3,0,528,3,0,0,0,0,639577696bca853293d2ae7d38a7ba6a70e96d5c5a65dbe9dd57285b00a779ad,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v5_seed1002_critical.txt,u30_seed1002,0.55,0.5494505494505495,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a10_v5_seed1002_critical.txt,b7992335de536c8f578fbbd686335be81c02ab107e13cbf8ad88fb5c8ccab85b,gurobi-mip,1,1,lex-cos,weighted,3,0,528,3,9,0,552,9,38,68,20,26,639577696bca853293d2ae7d38a7ba6a70e96d5c5a65dbe9dd57285b00a779ad,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v5_seed1002_critical.txt,u30_seed1002,0.55,0.5494505494505495,0.85,False,6,0,24,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a10_v5_seed1002_critical.txt,b7992335de536c8f578fbbd686335be81c02ab107e13cbf8ad88fb5c8ccab85b,gurobi-mip,1,1,lex-overtime,weighted,3,0,528,3,9,0,552,9,38,68,20,26,639577696bca853293d2ae7d38a7ba6a70e96d5c5a65dbe9dd57285b00a779ad,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v5_seed1002_critical.txt,u30_seed1002,0.55,0.5494505494505495,0.85,False,6,0,24,True
instances/research_depth_load_sweep/rho0.98_normal1/instance_u40_a10_v4_seed1002_critical.txt,f9369fd460db32ae3c3bae95443ee07e74e825b90b85629d4d83d472ec6c2539,gurobi-mip,1,1,lex-cos,lex-overtime,3,0,517,3,3,0,517,3,0,0,0,0,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal1/instance_u40_a10_v4_seed1002_critical.txt,f9369fd460db32ae3c3bae95443ee07e74e825b90b85629d4d83d472ec6c2539,gurobi-mip,1,1,lex-cos,weighted,3,0,517,3,14,0,558,14,59,86,40,0,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,1.0,False,11,0,41,True
instances/research_depth_load_sweep/rho0.98_normal1/instance_u40_a10_v4_seed1002_critical.txt,f9369fd460db32ae3c3bae95443ee07e74e825b90b85629d4d83d472ec6c2539,gurobi-mip,1,1,lex-overtime,weighted,3,0,517,3,14,0,558,14,59,86,40,0,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,1.0,False,11,0,41,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a15_v5_seed1001_critical.txt,8236e10a56207e7d8f5075edcac0dd889494b7685a7fa0483aea7d122d98f753,gurobi-mip,1,1,lex-cos,lex-overtime,0,26,549,0,0,26,549,0,0,0,0,0,d905fad91222982a08a22ae863c33e30bfbfd97c54ac14ec4029959a98d9ffe3,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1001_critical.txt,u30_seed1001,0.85,0.847457627118644,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a15_v5_seed1001_critical.txt,8236e10a56207e7d8f5075edcac0dd889494b7685a7fa0483aea7d122d98f753,gurobi-mip,1,1,lex-cos,weighted,0,26,549,0,0,35,566,0,39,70,22,18,d905fad91222982a08a22ae863c33e30bfbfd97c54ac14ec4029959a98d9ffe3,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1001_critical.txt,u30_seed1001,0.85,0.847457627118644,0.7,False,0,9,17,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a15_v5_seed1001_critical.txt,8236e10a56207e7d8f5075edcac0dd889494b7685a7fa0483aea7d122d98f753,gurobi-mip,1,1,lex-overtime,weighted,0,26,549,0,0,35,566,0,39,70,22,18,d905fad91222982a08a22ae863c33e30bfbfd97c54ac14ec4029959a98d9ffe3,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v5_seed1001_critical.txt,u30_seed1001,0.85,0.847457627118644,0.7,False,0,9,17,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a10_v5_seed1001_critical.txt,723041128acac0a1b821696a98d20dd97d9440acd756a96c4f1ff672f2220a9c,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,567,0,0,0,567,0,0,0,0,0,f0260653f1c0ec8a84896f38a9bfdbc795d01316d5a47411bbb0a60f7a6e9958,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a10_v5_seed1001_critical.txt,723041128acac0a1b821696a98d20dd97d9440acd756a96c4f1ff672f2220a9c,gurobi-mip,1,1,lex-cos,weighted,0,0,567,0,0,0,567,0,29,63,18,16,f0260653f1c0ec8a84896f38a9bfdbc795d01316d5a47411bbb0a60f7a6e9958,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a10_v5_seed1001_critical.txt,723041128acac0a1b821696a98d20dd97d9440acd756a96c4f1ff672f2220a9c,gurobi-mip,1,1,lex-overtime,weighted,0,0,567,0,0,0,567,0,29,63,18,16,f0260653f1c0ec8a84896f38a9bfdbc795d01316d5a47411bbb0a60f7a6e9958,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a10_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a15_v5_seed1003_critical.txt,3c11e719b80cabe84a612e606e53f2148dbc4317975b422b638f56628790e067,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,702,0,0,0,702,0,0,0,0,0,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.55,0.5494505494505495,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a15_v5_seed1003_critical.txt,3c11e719b80cabe84a612e606e53f2148dbc4317975b422b638f56628790e067,gurobi-mip,1,1,lex-cos,weighted,0,0,702,0,10,5,734,10,55,101,24,28,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.55,0.5494505494505495,0.7,False,10,5,32,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a15_v5_seed1003_critical.txt,3c11e719b80cabe84a612e606e53f2148dbc4317975b422b638f56628790e067,gurobi-mip,1,1,lex-overtime,weighted,0,0,702,0,10,5,734,10,55,101,24,28,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.55,0.5494505494505495,0.7,False,10,5,32,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a15_v4_seed1001_critical.txt,a0a53bafe7c634a3aa7aa35643a7f4ffcaa75824c00a24f6b5ab32db98ed82ca,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,460,0,0,0,460,0,0,0,0,0,cf5584e50c87aace73c609c7ad0a93612c40b8323ca8f8a5664aa14449736764,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1001_critical.txt,u30_seed1001,0.55,0.547945205479452,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a15_v4_seed1001_critical.txt,a0a53bafe7c634a3aa7aa35643a7f4ffcaa75824c00a24f6b5ab32db98ed82ca,gurobi-mip,1,1,lex-cos,weighted,0,0,460,0,0,0,460,0,19,48,13,8,cf5584e50c87aace73c609c7ad0a93612c40b8323ca8f8a5664aa14449736764,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1001_critical.txt,u30_seed1001,0.55,0.547945205479452,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u30_a15_v4_seed1001_critical.txt,a0a53bafe7c634a3aa7aa35643a7f4ffcaa75824c00a24f6b5ab32db98ed82ca,gurobi-mip,1,1,lex-overtime,weighted,0,0,460,0,0,0,460,0,19,48,13,8,cf5584e50c87aace73c609c7ad0a93612c40b8323ca8f8a5664aa14449736764,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1001_critical.txt,u30_seed1001,0.55,0.547945205479452,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a25_v5_seed1001_critical.txt,3eca75a5076cf86f3a527883c6ea3a5a3918b4141c2a54cb49fa3c62427fe633,gurobi-mip,1,1,lex-cos,lex-overtime,0,35,735,0,0,35,735,0,0,0,0,0,e045b0692d9963b967cc37f3afb3e58c3e9aff61a3ca6f5ab662629dc35b3201,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1001_critical.txt,u40_seed1001,0.85,0.847457627118644,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a25_v5_seed1001_critical.txt,3eca75a5076cf86f3a527883c6ea3a5a3918b4141c2a54cb49fa3c62427fe633,gurobi-mip,1,1,lex-cos,weighted,0,35,735,0,4,41,761,4,61,107,39,18,e045b0692d9963b967cc37f3afb3e58c3e9aff61a3ca6f5ab662629dc35b3201,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1001_critical.txt,u40_seed1001,0.85,0.847457627118644,0.7,False,4,6,26,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u40_a25_v5_seed1001_critical.txt,3eca75a5076cf86f3a527883c6ea3a5a3918b4141c2a54cb49fa3c62427fe633,gurobi-mip,1,1,lex-overtime,weighted,0,35,735,0,4,41,761,4,61,107,39,18,e045b0692d9963b967cc37f3afb3e58c3e9aff61a3ca6f5ab662629dc35b3201,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1001_critical.txt,u40_seed1001,0.85,0.847457627118644,0.7,False,4,6,26,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a15_v5_seed1002_critical.txt,e470a3616003ba0d5632d788bc272cd6632751068ae6bb3dc673fb8d557ed4d6,gurobi-mip,1,1,lex-cos,lex-overtime,4,26,674,4,4,26,674,4,0,0,0,0,fbf890b517ed96fe2ae987767a36e6554398d327dac819b9cc3837ab221b32da,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a15_v5_seed1002_critical.txt,e470a3616003ba0d5632d788bc272cd6632751068ae6bb3dc673fb8d557ed4d6,gurobi-mip,1,1,lex-cos,weighted,4,26,674,4,20,26,715,20,62,102,41,0,fbf890b517ed96fe2ae987767a36e6554398d327dac819b9cc3837ab221b32da,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,0.85,False,16,0,41,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a15_v5_seed1002_critical.txt,e470a3616003ba0d5632d788bc272cd6632751068ae6bb3dc673fb8d557ed4d6,gurobi-mip,1,1,lex-overtime,weighted,4,26,674,4,20,26,715,20,62,102,41,0,fbf890b517ed96fe2ae987767a36e6554398d327dac819b9cc3837ab221b32da,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1002_critical.txt,u40_seed1002,0.98,0.975609756097561,0.85,False,16,0,41,True
instances/research_depth_load_sweep/rho0.98_normal1/instance_u40_a10_v4_seed1003_critical.txt,8d8de2c93ce81a76989f0d463fe511419141e108d0e1a4f0608bb56ee2b023c7,gurobi-mip,1,1,lex-cos,lex-overtime,1,0,521,1,1,0,521,1,0,0,0,0,395a48f8a39788bea86b6f70fb9ec6a2a924a9f8f08e8639adaf51dba4e7ae85,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1003_critical.txt,u40_seed1003,0.98,0.975609756097561,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal1/instance_u40_a10_v4_seed1003_critical.txt,8d8de2c93ce81a76989f0d463fe511419141e108d0e1a4f0608bb56ee2b023c7,gurobi-mip,1,1,lex-cos,weighted,1,0,521,1,11,0,544,11,45,89,34,2,395a48f8a39788bea86b6f70fb9ec6a2a924a9f8f08e8639adaf51dba4e7ae85,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1003_critical.txt,u40_seed1003,0.98,0.975609756097561,1.0,False,10,0,23,True
instances/research_depth_load_sweep/rho0.98_normal1/instance_u40_a10_v4_seed1003_critical.txt,8d8de2c93ce81a76989f0d463fe511419141e108d0e1a4f0608bb56ee2b023c7,gurobi-mip,1,1,lex-overtime,weighted,1,0,521,1,11,0,544,11,45,89,34,2,395a48f8a39788bea86b6f70fb9ec6a2a924a9f8f08e8639adaf51dba4e7ae85,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1003_critical.txt,u40_seed1003,0.98,0.975609756097561,1.0,False,10,0,23,True
