"instance_name","ORIGINAL_status","ORIGINAL_best","ORIGINAL_elapsed_s","ORIGINAL_vars","SN-both-none_status","SN-both-none_best","SN-both-none_elapsed_s","SN-both-none_vars","SN-both-ss_status","SN-both-ss_best","SN-both-ss_elapsed_s","SN-both-ss_vars","SN-none-ss_status","SN-none-ss_best","SN-none-ss_elapsed_s","SN-none-ss_vars","TOT-both-none_status","TOT-both-none_best","TOT-both-none_elapsed_s","TOT-both-none_vars","TOT-both-ss_status","TOT-both-ss_best","TOT-both-ss_elapsed_s","TOT-both-ss_vars","TOT-none-none_status","TOT-none-none_best","TOT-none-none_elapsed_s","TOT-none-none_vars","TOT-none-ss_status","TOT-none-ss_best","TOT-none-ss_elapsed_s","TOT-none-ss_vars"
"instance_40_20_5_48","OPTIMUM","767","35,271","58469","OPTIMUM","767","44,05","73246","OPTIMUM","767","40,488","73246","OPTIMUM","767","32,918","58469","OPTIMUM","767","31,241","26143","OPTIMUM","767","32,438","26143","OPTIMUM","767","29,811","19870","OPTIMUM","767","29,768","19870"
"instance_40_20_5_49","OPTIMUM","776","71,787","64301","OPTIMUM","776","104,441","79384","OPTIMUM","776","80,194","79385","OPTIMUM","776","85,877","65010","OPTIMUM","776","69,205","28168","OPTIMUM","776","65,411","28169","OPTIMUM","776","103,691","21795","OPTIMUM","776","56,987","22504"
"instance_40_20_5_5","UNSATISFIABLE","","32,908","0","UNSATISFIABLE","","1,766","0","UNSATISFIABLE","","1,798","0","UNSATISFIABLE","","22,585","0","UNSATISFIABLE","","1,872","0","UNSATISFIABLE","","1,948","0","UNSATISFIABLE","","18,553","0","UNSATISFIABLE","","16,697","0"
"instance_40_20_5_50","OPTIMUM","729","42,159","46133","OPTIMUM","729","54,087","59953","OPTIMUM","729","43,566","59967","OPTIMUM","729","49,556","46147","OPTIMUM","729","40,605","22348","OPTIMUM","729","47,758","22362","OPTIMUM","729","47,427","16253","OPTIMUM","729","43,247","16267"
"instance_40_20_5_6","OPTIMUM","733","56,671","66366","OPTIMUM","733","116,076","81054","OPTIMUM","733","58,794","81094","OPTIMUM","733","62,962","67099","OPTIMUM","733","46,241","26803","OPTIMUM","733","50,907","26843","OPTIMUM","733","56,308","20520","OPTIMUM","733","45,795","21253"
"instance_40_20_5_7","OPTIMUM","754","8,756","43956","OPTIMUM","754","9,9","59884","OPTIMUM","754","8,707","59920","OPTIMUM","754","10,606","43992","OPTIMUM","754","8,053","23469","OPTIMUM","754","19,351","23505","OPTIMUM","754","8,239","16613","OPTIMUM","754","7,107","16649"
"instance_40_20_5_8","OPTIMUM","775","59,026","54789","OPTIMUM","775","79,165","68846","OPTIMUM","775","69,207","68846","OPTIMUM","775","46,839","54789","OPTIMUM","775","46,246","25940","OPTIMUM","775","40,631","25940","OPTIMUM","775","49,777","19709","OPTIMUM","775","54,731","19709"
"instance_40_20_5_9","OPTIMUM","707","50,825","41397","","","","","OPTIMUM","707","62,657","55219","OPTIMUM","707","48,644","42079","OPTIMUM","707","67,181","21094","OPTIMUM","707","54,381","21094","OPTIMUM","707","52,519","15000","OPTIMUM","707","50,811","15682"
"instance_40_25_4_1","OPTIMUM","625","52,222","52883","OPTIMUM","625","55,946","62918","OPTIMUM","625","50,639","62992","OPTIMUM","625","61,779","53516","OPTIMUM","625","46,202","24379","OPTIMUM","625","46,907","24453","OPTIMUM","625","45,526","19792","OPTIMUM","625","46,507","20425"
"instance_40_25_4_10","OPTIMUM","606","48,508","47507","OPTIMUM","606","41,937","57840","OPTIMUM","606","49,614","57844","OPTIMUM","606","39,189","48071","OPTIMUM","606","36,633","22707","OPTIMUM","606","43,727","22711","OPTIMUM","606","39,737","18085","OPTIMUM","606","36,547","18649"
"instance_40_25_4_11","OPTIMUM","626","38,182","48216","OPTIMUM","626","42,208","58537","OPTIMUM","626","39,907","58537","OPTIMUM","626","37,181","48216","OPTIMUM","626","23,015","22960","OPTIMUM","626","23,052","22960","OPTIMUM","626","19,409","18190","OPTIMUM","626","17,602","18190"
"instance_40_25_4_12","OPTIMUM","623","41,431","49101","OPTIMUM","623","54,626","58738","OPTIMUM","623","47,606","58764","OPTIMUM","623","44,346","49672","OPTIMUM","623","48,073","21941","OPTIMUM","623","41,178","21967","OPTIMUM","623","32,286","17524","OPTIMUM","623","60,058","18095"
"instance_40_25_4_13","OPTIMUM","623","28,45","45313","OPTIMUM","623","32,588","55455","OPTIMUM","623","34,001","55455","OPTIMUM","623","32,098","45890","OPTIMUM","623","25,972","21963","OPTIMUM","623","26,359","21963","OPTIMUM","623","30,011","17066","OPTIMUM","623","23,326","17643"
"instance_40_25_4_14","OPTIMUM","617","52,48","56926","OPTIMUM","617","46,75","66746","OPTIMUM","617","47,183","66746","OPTIMUM","617","47,459","56926","OPTIMUM","617","43,889","24811","OPTIMUM","617","41,854","24811","OPTIMUM","617","47,075","20183","OPTIMUM","617","47,834","20183"
"instance_40_25_4_15","OPTIMUM","594","209,637","50494","OPTIMUM","594","166,931","60565","OPTIMUM","594","62,875","60573","OPTIMUM","594","97,32","51063","OPTIMUM","594","70,565","21609","OPTIMUM","594","62,522","21617","OPTIMUM","594","73,225","16991","OPTIMUM","594","56,466","17560"
"instance_40_25_4_16","OPTIMUM","587","35,298","47019","OPTIMUM","587","33,556","56824","OPTIMUM","587","34,278","56824","OPTIMUM","587","35,093","47568","OPTIMUM","587","29,528","22169","OPTIMUM","587","33,9","22169","OPTIMUM","587","30,51","17685","OPTIMUM","587","32,425","18234"
"instance_40_25_4_17","OPTIMUM","600","52,502","47805","OPTIMUM","600","52,419","57367","OPTIMUM","600","49,158","57367","OPTIMUM","600","54,962","48344","OPTIMUM","600","37,695","21277","OPTIMUM","600","50,656","21277","OPTIMUM","600","38,831","16911","OPTIMUM","600","43,657","17450"
"instance_40_25_4_18","OPTIMUM","600","30,998","48974","OPTIMUM","600","33,772","58639","OPTIMUM","600","34,799","58656","OPTIMUM","600","31,785","48991","OPTIMUM","600","27,268","22768","OPTIMUM","600","26,049","22785","OPTIMUM","600","23,292","18225","OPTIMUM","600","25,682","18242"
"instance_40_25_4_19","OPTIMUM","612","58,065","65303","OPTIMUM","612","62,193","74399","OPTIMUM","612","52,719","74399","OPTIMUM","612","53,247","65840","OPTIMUM","612","46,887","25064","OPTIMUM","612","47,945","25064","OPTIMUM","612","49,905","20715","OPTIMUM","612","52,115","21252"
"instance_40_25_4_2","OPTIMUM","590","34,73","46286","OPTIMUM","590","42,377","56906","OPTIMUM","590","35,643","56922","OPTIMUM","590","34,516","46302","OPTIMUM","590","29,874","21782","OPTIMUM","590","30,802","21798","OPTIMUM","590","29,086","16911","OPTIMUM","590","27,904","16927"
"instance_40_25_4_20","OPTIMUM","571","46,491","38433","OPTIMUM","571","47,203","48302","OPTIMUM","571","47,952","48302","OPTIMUM","571","40,266","38433","OPTIMUM","571","54,32","19113","OPTIMUM","571","53,062","19113","OPTIMUM","571","36,097","14556","OPTIMUM","571","48,406","14556"
"instance_40_25_4_21","OPTIMUM","609","46,349","56101","OPTIMUM","609","60,896","66421","OPTIMUM","609","60,14","66446","OPTIMUM","609","55,292","56684","OPTIMUM","609","57,201","24793","OPTIMUM","609","50,372","24818","OPTIMUM","609","39,916","20124","OPTIMUM","609","41,561","20707"
"instance_40_25_4_22","OPTIMUM","609","37,181","45638","OPTIMUM","609","47,472","55135","OPTIMUM","609","41,729","55135","OPTIMUM","609","35,73","46191","OPTIMUM","609","32,932","21669","OPTIMUM","609","33,108","21669","OPTIMUM","609","29,576","17014","OPTIMUM","609","30,768","17567"
"instance_40_25_4_23","OPTIMUM","613","67,075","50967","OPTIMUM","613","65,467","61542","OPTIMUM","613","67,23","61545","OPTIMUM","613","65,191","51536","OPTIMUM","613","54,68","23820","OPTIMUM","613","63,203","23823","OPTIMUM","613","55,628","18971","OPTIMUM","613","53,752","19540"
"instance_40_25_4_24","OPTIMUM","611","55,685","57311","OPTIMUM","611","57,08","67481","OPTIMUM","611","63,367","67500","OPTIMUM","611","53,476","57330","OPTIMUM","611","48,803","24633","OPTIMUM","611","54,723","24652","OPTIMUM","611","49,093","19943","OPTIMUM","611","42,843","19962"
"instance_40_25_4_25","OPTIMUM","620","31,248","45252","OPTIMUM","620","45,824","55158","OPTIMUM","620","36,258","55158","OPTIMUM","620","35,41","45814","OPTIMUM","620","34,992","21517","OPTIMUM","620","33,446","21517","OPTIMUM","620","20,721","16876","OPTIMUM","620","32,643","17438"
"instance_40_25_4_26","OPTIMUM","616","39,071","48156","OPTIMUM","616","40,791","59274","OPTIMUM","616","43,056","59311","OPTIMUM","616","39,509","48771","OPTIMUM","616","36,093","22399","OPTIMUM","616","37,799","22436","OPTIMUM","616","35,716","17447","OPTIMUM","616","46,79","18062"
"instance_40_25_4_27","OPTIMUM","586","34,299","46884","OPTIMUM","586","25,832","56826","OPTIMUM","586","30,332","56826","OPTIMUM","586","25,934","47436","OPTIMUM","586","22,827","22259","OPTIMUM","586","27,105","22259","OPTIMUM","586","21,988","17586","OPTIMUM","586","23,983","18138"
"instance_40_25_4_28","OPTIMUM","603","44,906","60300","OPTIMUM","603","51,595","71374","OPTIMUM","603","52,3","71374","OPTIMUM","603","50,839","60300","OPTIMUM","603","39,084","25185","OPTIMUM","603","45,933","25185","OPTIMUM","603","39,746","20189","OPTIMUM","603","42,38","20189"
"instance_40_25_4_29","OPTIMUM","617","35,057","49769","OPTIMUM","617","32,646","58892","OPTIMUM","617","34,846","58892","OPTIMUM","617","32,51","50306","OPTIMUM","617","30,209","21606","OPTIMUM","617","33,376","21606","OPTIMUM","617","28,48","17241","OPTIMUM","617","27,122","17778"
"instance_40_25_4_3","OPTIMUM","615","36,82","40622","OPTIMUM","615","41,542","52004","OPTIMUM","615","42,274","52010","OPTIMUM","615","38,176","40628","OPTIMUM","615","43,416","21027","OPTIMUM","615","36,443","21033","OPTIMUM","615","39,549","15888","OPTIMUM","615","41,233","15894"
"instance_40_25_4_30","OPTIMUM","629","54,941","57166","OPTIMUM","629","63,134","66159","OPTIMUM","629","61,81","66159","OPTIMUM","629","58,206","57166","OPTIMUM","629","44,599","24871","OPTIMUM","629","42,253","24871","OPTIMUM","629","49,78","20733","OPTIMUM","629","44,892","20733"
"instance_40_25_4_31","OPTIMUM","615","32,264","40703","OPTIMUM","615","38,775","51368","OPTIMUM","615","27,049","51368","OPTIMUM","615","26,595","41286","OPTIMUM","615","25,462","20779","OPTIMUM","615","23,671","20779","OPTIMUM","615","25,111","15846","OPTIMUM","615","30,318","16429"
"instance_40_25_4_32","OPTIMUM","619","50,278","56766","OPTIMUM","619","47,783","66308","OPTIMUM","619","53,219","66342","OPTIMUM","619","50,015","57373","OPTIMUM","619","44,118","24233","OPTIMUM","619","37,607","24267","OPTIMUM","619","37,425","19628","OPTIMUM","619","32,328","20235"
"instance_40_25_4_33","OPTIMUM","618","41,346","43771","OPTIMUM","618","40,72","54123","OPTIMUM","618","47,596","54162","OPTIMUM","618","43,588","43810","OPTIMUM","618","36,144","21830","OPTIMUM","618","37,441","21869","OPTIMUM","618","35,207","17041","OPTIMUM","618","40,791","17080"
"instance_40_25_4_34","OPTIMUM","613","44,282","48226","OPTIMUM","613","46,755","58628","OPTIMUM","613","37,106","58644","OPTIMUM","613","44,392","48242","OPTIMUM","613","34,622","22211","OPTIMUM","613","27,792","22227","OPTIMUM","613","34,865","17346","OPTIMUM","613","28,744","17362"
"instance_40_25_4_35","OPTIMUM","607","50,342","45753","OPTIMUM","607","42,15","54824","OPTIMUM","607","45,232","54824","OPTIMUM","607","50,724","45753","OPTIMUM","607","40,745","22929","OPTIMUM","607","44,22","22929","OPTIMUM","607","39,626","18493","OPTIMUM","607","38,819","18493"
"instance_40_25_4_36","OPTIMUM","627","27,815","50288","OPTIMUM","627","36,052","60102","OPTIMUM","627","35,76","60102","OPTIMUM","627","33,456","50288","OPTIMUM","627","33,816","23420","OPTIMUM","627","31,795","23420","OPTIMUM","627","53,079","18922","OPTIMUM","627","49,323","18922"
"instance_40_25_4_37","OPTIMUM","603","54,776","49953","OPTIMUM","603","45,417","59069","OPTIMUM","603","47,221","59069","OPTIMUM","603","49,278","49953","OPTIMUM","603","40,382","22201","OPTIMUM","603","41,689","22201","OPTIMUM","603","36,631","17992","OPTIMUM","603","37,942","17992"
"instance_40_25_4_38","OPTIMUM","613","42,181","46368","OPTIMUM","613","37,775","56569","OPTIMUM","613","41,545","56593","OPTIMUM","613","39,049","46937","OPTIMUM","613","34,537","22180","OPTIMUM","613","38,814","22204","OPTIMUM","613","34,366","17578","OPTIMUM","613","32,765","18147"
"instance_40_25_4_39","OPTIMUM","615","66,386","53285","OPTIMUM","615","71,336","63762","OPTIMUM","615","82,097","63803","OPTIMUM","615","69,167","53889","OPTIMUM","615","67,312","24711","OPTIMUM","615","64,582","24752","OPTIMUM","615","65,436","19976","OPTIMUM","615","61,982","20580"
"instance_40_25_4_4","OPTIMUM","623","54,13","47734","OPTIMUM","623","52,724","57867","OPTIMUM","623","59,627","57867","OPTIMUM","623","51,622","47734","OPTIMUM","623","31,849","22570","OPTIMUM","623","35,252","22570","OPTIMUM","623","34,105","17872","OPTIMUM","623","37,861","17872"
"instance_40_25_4_40","OPTIMUM","606","45,496","48759","OPTIMUM","606","44,281","58866","OPTIMUM","606","47,84","58867","OPTIMUM","606","44,139","49323","OPTIMUM","606","37,245","22973","OPTIMUM","606","39,763","22974","OPTIMUM","606","35,957","18257","OPTIMUM","606","36,83","18821"
"instance_40_25_4_41","OPTIMUM","626","48,466","55841","OPTIMUM","626","66,525","65159","OPTIMUM","626","90,093","65164","OPTIMUM","626","44,855","56415","OPTIMUM","626","41,378","24248","OPTIMUM","626","46,789","24253","OPTIMUM","626","45,195","19625","OPTIMUM","626","50,113","20199"
"instance_40_25_4_42","OPTIMUM","606","42,271","51868","OPTIMUM","606","65,76","62272","OPTIMUM","606","44,316","62298","OPTIMUM","606","44,844","51894","OPTIMUM","606","34,391","23037","OPTIMUM","606","37,06","23063","OPTIMUM","606","31,055","18345","OPTIMUM","606","34,716","18371"
"instance_40_25_4_43","OPTIMUM","612","35,725","57059","OPTIMUM","612","40,957","66601","OPTIMUM","612","38,421","66649","OPTIMUM","612","44,004","57667","OPTIMUM","612","32,788","24640","OPTIMUM","612","31,192","24688","OPTIMUM","612","31,899","20137","OPTIMUM","612","27,097","20745"
"instance_40_25_4_44","OPTIMUM","592","34,582","44251","OPTIMUM","592","50,793","54743","OPTIMUM","592","39,531","54743","OPTIMUM","592","41,037","44805","OPTIMUM","592","34,278","20330","OPTIMUM","592","33,776","20330","OPTIMUM","592","26,13","15676","OPTIMUM","592","29,277","16230"
"instance_40_25_4_45","OPTIMUM","624","54,468","52764","OPTIMUM","624","60,932","61932","OPTIMUM","624","56,545","62009","OPTIMUM","624","58,269","53392","OPTIMUM","624","46,583","23488","OPTIMUM","624","48,937","23565","OPTIMUM","624","44,639","19142","OPTIMUM","624","43,858","19770"
"instance_40_25_4_46","OPTIMUM","631","44,229","57855","OPTIMUM","631","47,867","67026","OPTIMUM","631","51,171","67070","OPTIMUM","631","43,998","57899","OPTIMUM","631","35,799","25252","OPTIMUM","631","35,61","25296","OPTIMUM","631","38,661","20892","OPTIMUM","631","40,958","20936"
"instance_40_25_4_47","OPTIMUM","567","47,834","50635","OPTIMUM","567","56,836","60222","OPTIMUM","567","62,129","60222","OPTIMUM","567","46,645","51187","OPTIMUM","567","39,669","23245","OPTIMUM","567","49,979","23245","OPTIMUM","567","43,571","18782","OPTIMUM","567","44,26","19334"
"instance_40_25_4_48","OPTIMUM","625","52,326","59815","OPTIMUM","625","54,633","70332","OPTIMUM","625","50,221","70332","OPTIMUM","625","48,261","59815","OPTIMUM","625","52,927","26126","OPTIMUM","625","45,584","26126","OPTIMUM","625","44,843","21419","OPTIMUM","625","46,232","21419"
"instance_40_25_4_49","OPTIMUM","615","30,226","42810","OPTIMUM","615","31,561","51835","OPTIMUM","615","29,258","51835","OPTIMUM","615","33,909","42810","OPTIMUM","615","22,325","21730","OPTIMUM","615","20,461","21730","OPTIMUM","615","21,904","17221","OPTIMUM","615","21,885","17221"
"instance_40_25_4_5","OPTIMUM","558","38,656","46944","OPTIMUM","558","48,82","56929","OPTIMUM","558","41,958","56949","OPTIMUM","558","39,629","46964","OPTIMUM","558","32,837","21389","OPTIMUM","558","33,139","21409","OPTIMUM","558","32,683","16745","OPTIMUM","558","36,806","16765"
"instance_40_25_4_50","OPTIMUM","618","39,206","51731","OPTIMUM","618","40,843","60841","OPTIMUM","618","47,588","60891","OPTIMUM","618","30,247","51781","OPTIMUM","618","22,777","23146","OPTIMUM","618","39,865","23196","OPTIMUM","618","29,433","18696","OPTIMUM","618","24,425","18746"
"instance_40_25_4_6","OPTIMUM","589","34,242","48071","OPTIMUM","589","33,718","57821","OPTIMUM","589","29,411","57821","OPTIMUM","589","28,927","48611","OPTIMUM","589","27,324","21741","OPTIMUM","589","25,858","21741","OPTIMUM","589","24,724","17208","OPTIMUM","589","23,068","17748"
"instance_40_25_4_7","OPTIMUM","614","36,368","52507","OPTIMUM","614","37,61","62597","OPTIMUM","614","38,802","62600","OPTIMUM","614","37,73","53071","OPTIMUM","614","34,055","24082","OPTIMUM","614","30,844","24085","OPTIMUM","614","37,128","19467","OPTIMUM","614","35,879","20031"
"instance_40_25_4_8","OPTIMUM","595","38,236","37795","OPTIMUM","595","37,815","47548","OPTIMUM","595","39,424","47548","OPTIMUM","595","34,317","37795","OPTIMUM","595","26,677","19818","OPTIMUM","595","26,72","19818","OPTIMUM","595","25,917","15194","OPTIMUM","595","25,878","15194"
"instance_40_25_4_9","OPTIMUM","602","68,828","57923","OPTIMUM","602","65,774","67954","OPTIMUM","602","71,681","67955","OPTIMUM","602","70,147","58486","OPTIMUM","602","63,435","23805","OPTIMUM","602","66,727","23806","OPTIMUM","602","69,542","19165","OPTIMUM","602","65,768","19728"
"instance_40_25_5_1","OPTIMUM","779","42,449","60026","OPTIMUM","779","44,156","75343","OPTIMUM","779","48,258","75369","OPTIMUM","779","35,973","60052","OPTIMUM","779","47,524","28230","OPTIMUM","779","68,529","28256","OPTIMUM","779","33,418","21784","OPTIMUM","779","58,348","21810"
"instance_40_25_5_10","OPTIMUM","772","78,306","79088","OPTIMUM","772","77,236","93701","OPTIMUM","772","72,012","93701","OPTIMUM","772","102,318","79088","OPTIMUM","772","50,701","33313","OPTIMUM","772","56,902","33313","OPTIMUM","772","47,328","26974","OPTIMUM","772","49,864","26974"
"instance_40_25_5_11","OPTIMUM","783","47,153","70383","OPTIMUM","783","59,976","84490","OPTIMUM","783","60,17","84526","OPTIMUM","783","44,509","71116","OPTIMUM","783","32,494","29689","OPTIMUM","783","35,477","29725","OPTIMUM","783","33,842","23605","OPTIMUM","783","35,871","24338"
"instance_40_25_5_12","OPTIMUM","781","66,07","68749","OPTIMUM","781","76,994","83848","OPTIMUM","781","74,111","83849","OPTIMUM","781","79,695","69466","OPTIMUM","781","60,63","29857","OPTIMUM","781","71,076","29858","OPTIMUM","781","59,263","23421","OPTIMUM","781","55,799","24138"
"instance_40_25_5_13","OPTIMUM","784","48,537","72182","OPTIMUM","784","54,4","85386","OPTIMUM","784","65,202","85445","OPTIMUM","784","52,505","72241","OPTIMUM","784","40,725","30957","OPTIMUM","784","52,438","31016","OPTIMUM","784","43,142","25078","OPTIMUM","784","52,984","25137"
"instance_40_25_5_14","OPTIMUM","781","69,248","83288","OPTIMUM","781","90,986","96700","OPTIMUM","781","99,26","96700","OPTIMUM","781","70,884","83288","OPTIMUM","781","78,22","33361","OPTIMUM","781","70,835","33361","OPTIMUM","781","88,157","27302","OPTIMUM","781","84,104","27302"
"instance_40_25_5_15","OPTIMUM","715","35,79","57220","OPTIMUM","715","64,216","71208","OPTIMUM","715","93,299","71230","OPTIMUM","715","58,285","57938","OPTIMUM","715","68,962","26877","OPTIMUM","715","62,678","26899","OPTIMUM","715","46,941","20662","OPTIMUM","715","28,189","21380"
"instance_40_25_5_16","OPTIMUM","759","50,281","69171","OPTIMUM","759","60,78","83951","OPTIMUM","759","46,428","83951","OPTIMUM","759","62,833","69873","OPTIMUM","759","60,793","29564","OPTIMUM","759","42,707","29564","OPTIMUM","759","37,655","23149","OPTIMUM","759","43,865","23851"
"instance_40_25_5_17","OPTIMUM","745","56,343","69117","OPTIMUM","745","66,06","82840","OPTIMUM","745","65,56","82840","OPTIMUM","745","59,331","69117","OPTIMUM","745","50,426","30663","OPTIMUM","745","52,347","30663","OPTIMUM","745","51,051","24595","OPTIMUM","745","53,696","24595"
"instance_40_25_5_18","OPTIMUM","784","68,083","69852","OPTIMUM","784","80,682","84295","OPTIMUM","784","85,092","84314","OPTIMUM","784","80,472","69871","OPTIMUM","784","62,014","29789","OPTIMUM","784","64,523","29808","OPTIMUM","784","70,967","23514","OPTIMUM","784","75,128","23533"
