"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"1","ORIGINAL","instance_30_25_4_37","sorting-network","none","none","OPTIMUM","24,95397","24,8642","31878","147968","3378","440","444","4","0","120"
"1","ORIGINAL","instance_30_25_4_38","sorting-network","none","none","OPTIMUM","29,90965","29,81422","35310","164542","3532","454","458","4","0","120"
"1","ORIGINAL","instance_30_25_4_39","sorting-network","none","none","OPTIMUM","24,7718","24,68088","33033","153086","3240","428","432","4","0","120"
"1","ORIGINAL","instance_30_25_4_4","sorting-network","none","none","OPTIMUM","16,6747","16,61151","27122","105319","3164","452","457","5","0","120"
"1","ORIGINAL","instance_30_25_4_40","sorting-network","none","none","OPTIMUM","17,50579","17,41406","38450","146627","3492","450","452","2","0","120"
"1","ORIGINAL","instance_30_25_4_41","sorting-network","none","none","OPTIMUM","24,73609","24,64943","32507","141110","3336","448","455","7","0","120"
"1","ORIGINAL","instance_30_25_4_42","sorting-network","none","none","OPTIMUM","54,60811","54,49461","46328","219229","3706","475","476","1","0","120"
"1","ORIGINAL","instance_30_25_4_43","sorting-network","none","none","OPTIMUM","19,57084","19,47966","32423","150429","3385","466","468","2","0","120"
"1","ORIGINAL","instance_30_25_4_44","sorting-network","none","none","OPTIMUM","20,24758","20,17167","28931","130618","3239","431","435","4","0","120"
"1","ORIGINAL","instance_30_25_4_45","sorting-network","none","none","OPTIMUM","23,06158","22,98818","32978","128665","3342","448","453","5","0","120"
"1","ORIGINAL","instance_30_25_4_46","sorting-network","none","none","OPTIMUM","45,16783","45,05741","39959","211020","3715","470","473","3","0","120"
"1","ORIGINAL","instance_30_25_4_47","sorting-network","none","none","OPTIMUM","24,53825","24,45356","30969","138422","3208","474","475","1","0","120"
"1","ORIGINAL","instance_30_25_4_48","sorting-network","none","none","OPTIMUM","27,3853","27,28916","33281","164529","3270","465","465","0","0","120"
"1","ORIGINAL","instance_30_25_4_49","sorting-network","none","none","OPTIMUM","16,08665","16,02061","27825","109947","3097","456","459","3","0","120"
"1","ORIGINAL","instance_30_25_4_5","sorting-network","none","none","OPTIMUM","17,12573","17,03329","34057","149021","3517","463","464","1","0","120"
"1","ORIGINAL","instance_30_25_4_50","sorting-network","none","none","OPTIMUM","36,84041","36,73324","38400","196110","3350","471","473","2","0","120"
"1","ORIGINAL","instance_30_25_4_6","sorting-network","none","none","OPTIMUM","13,38081","13,31013","29990","129126","3036","461","465","4","0","120"
"1","ORIGINAL","instance_30_25_4_7","sorting-network","none","none","OPTIMUM","25,80904","25,71214","35940","169901","3383","473","475","2","0","120"
"1","ORIGINAL","instance_30_25_4_8","sorting-network","none","none","OPTIMUM","24,40463","24,30847","38665","164669","3653","475","475","0","0","120"
"1","ORIGINAL","instance_30_25_4_9","sorting-network","none","none","OPTIMUM","17,29595","17,20822","31353","147654","3348","463","465","2","0","120"
"1","ORIGINAL","instance_30_25_5_1","sorting-network","none","none","OPTIMUM","26,74313","26,63185","43576","179457","3860","578","583","5","0","120"
"1","ORIGINAL","instance_30_25_5_10","sorting-network","none","none","OPTIMUM","31,58163","31,48418","36880","149852","3652","554","564","10","0","120"
"1","ORIGINAL","instance_30_25_5_11","sorting-network","none","none","OPTIMUM","22,39519","22,2826","41902","186761","3659","569","571","2","0","120"
