"cfg_id","label","instance_name","cardinality","ic","sb","status","elapsed_s","solve_s","variables","hard_clauses","soft_clauses","best_value","similarity","continuity","overtime","coverage"
"5","TOT-none-none","instance_40_10_5_10","totalizer","none","none","UNSATISFIABLE","0,082954","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_11","totalizer","none","none","OPTIMUM","121,2088","121,1533","9293","119801","2114","609","620","11","0","120"
"5","TOT-none-none","instance_40_10_5_12","totalizer","none","none","TIMEOUT","300,11","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_13","totalizer","none","none","UNSATISFIABLE","0,11968","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_14","totalizer","none","none","OPTIMUM","52,67917","52,60305","10725","141925","2276","663","670","7","0","120"
"5","TOT-none-none","instance_40_10_5_15","totalizer","none","none","UNSATISFIABLE","0,087772","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_16","totalizer","none","none","UNSATISFIABLE","0,161524","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_17","totalizer","none","none","OPTIMUM","40,65979","40,58454","10517","135743","2324","706","711","5","0","120"
"5","TOT-none-none","instance_40_10_5_18","totalizer","none","none","UNSATISFIABLE","0,102711","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_19","totalizer","none","none","TIMEOUT","300,1166","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_2","totalizer","none","none","OPTIMUM","69,70842","69,62956","10795","149336","2180","704","719","15","0","120"
"5","TOT-none-none","instance_40_10_5_20","totalizer","none","none","UNSATISFIABLE","0,058403","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_21","totalizer","none","none","UNSATISFIABLE","0,08358","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_22","totalizer","none","none","TIMEOUT","300,1113","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_23","totalizer","none","none","UNSATISFIABLE","0,079326","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_24","totalizer","none","none","UNSATISFIABLE","0,140916","0","0","0","0","","","","","120"
"5","TOT-none-none","instance_40_10_5_25","totalizer","none","none","UNSATISFIABLE","0,062511","0","0","0","0","","","","","120"
