instance,instance_sha256,users,agents,visits,load_profile,wc,wo,normalized_wc,normalized_wo,overtime_penalty,effective_continuity_to_overtime_ratio,coverage,similarity,continuity,overtime,vector,assignment_sha256
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,40,25,4,critical,8,1,8,1,1,8.0,160,580,1,13,160/580/1/13,02e662f391b63fa02905c101bde4932b052033c2b5b7ea892f11a02ae0b4b8d0
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,40,25,4,critical,1,1,1,1,1,1.0,160,595,10,9,160/595/10/9,b95f8885ec8e42982f47eef5f2f04383dd55a2324e03b68c17e374e3ca8d0cfb
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,40,25,4,critical,8,8,1,1,1,1.0,160,549,1,0,160/549/1/0,ea675378059c0a2fd00985171d23f5db24c171e32d4b8e707704b8326482b5a0
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,40,25,4,critical,1,8,1,8,1,0.125,160,581,13,0,160/581/13/0,eebdcdff122d8d3fc75e20acc32a4a4a63c928cf9f5a12164c1beec48ff2cf7a
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,40,25,4,critical,4,4,1,1,1,1.0,160,566,4,0,160/566/4/0,c437cca0ea003b51c6e68e7fe95864d5d0a38cd59919c862fd316d8abd17dad6
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,40,25,4,critical,4,1,4,1,1,4.0,160,585,2,12,160/585/2/12,918fadfc3358283c98162ba9700272e3400fce9c386acf9d7a38190ec8e85e83
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,40,25,4,critical,1,4,1,4,1,0.25,160,579,11,0,160/579/11/0,3d197ed93408bf89170f03489f0c5197a3d562e627a1c126deb9e8de3851c1f9
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,40,25,4,critical,4,8,1,2,1,0.5,160,566,4,0,160/566/4/0,1fa2b8a20fd71b5d51e1516ea258454ddc3a9d8e36e95edcb56d193af48443db
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,40,25,4,critical,8,4,2,1,1,2.0,160,553,1,1,160/553/1/1,a4e51895e40811e1d2e6360175ea29c9d69a707f45a7b23762f63c54a2c29b99
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1003_critical.txt,017118e5960c7e18a239e77b1f198b44915ed895aea6f231bb872df91f90f0f2,40,10,5,critical,1,4,1,4,1,0.25,200,685,13,0,200/685/13/0,b58e869b76dc89c91904c8e2039f4c2f5668c2c7a6441625987f04ef23b39b84
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1003_critical.txt,017118e5960c7e18a239e77b1f198b44915ed895aea6f231bb872df91f90f0f2,40,10,5,critical,4,8,1,2,1,0.5,200,663,3,0,200/663/3/0,1a79cf92d45248cc42627360c64c92f702ff09ea2ced770a1f88a50b828fa61f
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1003_critical.txt,017118e5960c7e18a239e77b1f198b44915ed895aea6f231bb872df91f90f0f2,40,10,5,critical,4,4,1,1,1,1.0,200,671,5,0,200/671/5/0,8083400625d76c66f2074366c6ba91d0c13581080bce8b1a219e23c59c8be5f3
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1003_critical.txt,017118e5960c7e18a239e77b1f198b44915ed895aea6f231bb872df91f90f0f2,40,10,5,critical,1,1,1,1,1,1.0,200,701,10,15,200/701/10/15,069b022e0d06b3fb9a96bca662ee6717d8d200beae0aceb1f4123d3008ec2976
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1003_critical.txt,017118e5960c7e18a239e77b1f198b44915ed895aea6f231bb872df91f90f0f2,40,10,5,critical,8,8,1,1,1,1.0,200,658,2,0,200/658/2/0,ecc65f4a403933e2bc977e03324da2e85be3bd371e93fec6dea59fb72d2ddad0
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1003_critical.txt,017118e5960c7e18a239e77b1f198b44915ed895aea6f231bb872df91f90f0f2,40,10,5,critical,8,1,8,1,1,8.0,200,681,2,13,200/681/2/13,139981e8ffff0dd70562616147e24686b29766c6de793a001779f31e680f8b92
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1003_critical.txt,017118e5960c7e18a239e77b1f198b44915ed895aea6f231bb872df91f90f0f2,40,10,5,critical,4,1,4,1,1,4.0,200,683,2,15,200/683/2/15,8ce3249a5065cecf2fbc75858c3882af4f3ee6ba6d998efab56c034cfa57269c
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1003_critical.txt,017118e5960c7e18a239e77b1f198b44915ed895aea6f231bb872df91f90f0f2,40,10,5,critical,8,4,2,1,1,2.0,200,658,2,0,200/658/2/0,5d4e3c75ae98046c49c98a6a702a7b48b5b3b562552960a4c0a2f0bd7fea3a8d
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1003_critical.txt,017118e5960c7e18a239e77b1f198b44915ed895aea6f231bb872df91f90f0f2,40,10,5,critical,1,8,1,8,1,0.125,200,685,13,0,200/685/13/0,5323ae7f0682e783859f241396301dc819815bab90ffc326b2c23f9a5f89ee04
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,40,10,4,critical,8,8,1,1,1,1.0,160,533,4,0,160/533/4/0,8ed3bcbdb54a643d37c44fc79e313e735cc70a297afb4853c0aa3b9801496a6a
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,40,10,4,critical,4,4,1,1,1,1.0,160,549,7,0,160/549/7/0,621d49862fe83378dfcf38efa00719bf37b8dc033d8ed5ac266885c44671122d
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,40,10,4,critical,4,1,4,1,1,4.0,160,571,5,13,160/571/5/13,23ca1b08c96d740e481b06b892bf42d8db141eaae0e9acc4ee422f01f41c3894
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,40,10,4,critical,1,4,1,4,1,0.25,160,559,13,0,160/559/13/0,fe95bf5b5ad88ae75067823af91286564310e4ad4519dc00755d09b81f343e20
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,40,10,4,critical,4,8,1,2,1,0.5,160,549,7,0,160/549/7/0,ab3c354fcbc3836178bfdfbc225372bda1625bed22bae2adad7f540ba5a2fe32
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,40,10,4,critical,8,1,8,1,1,8.0,160,569,4,15,160/569/4/15,b948009d748feebc3183fba980327c9c0c63814b3457b1ce67719ddd2f097b0c
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,40,10,4,critical,1,1,1,1,1,1.0,160,582,10,14,160/582/10/14,0ca212582a51cf2a6b589c24bb5b60b07f6e1126311da548f66c1ae020c6c38c
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,40,10,4,critical,8,4,2,1,1,2.0,160,546,4,3,160/546/4/3,149f57e9ea9719b8b01e24c6577f39c03f927021c0d4c80580ce6fd9d85f8513
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1002_critical.txt,93e26e12184989f851e4f91e33046006e375b0bdc1069591b75e6f5d66e9d66b,40,10,4,critical,1,8,1,8,1,0.125,160,558,12,0,160/558/12/0,f90c2639aa0934e1a7702ed336892161c12b34bd1d462886b6a2c938bcecfefc
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,30,15,4,critical,4,4,1,1,1,1.0,120,425,3,0,120/425/3/0,b334c98598999ed5acaec0fd380bfc5d7e32583f1bfe338a80010a738240fbe6
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,30,15,4,critical,8,8,1,1,1,1.0,120,418,2,0,120/418/2/0,74b5a408c6acc2fea70a6906ec3466fc0b56b5672456b54268fac38081db97d4
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,30,15,4,critical,1,1,1,1,1,1.0,120,436,4,7,120/436/4/7,09775ecf8a62a5571499aa0bed78fe856a043a0c2ca3dc8a3c6c421d2ce0d475
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,30,15,4,critical,4,1,4,1,1,4.0,120,439,3,12,120/439/3/12,6512205f5f5aa197c6187dba513785f861b6ec072562e189da232b41e67c2f22
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,30,15,4,critical,8,1,8,1,1,8.0,120,431,2,11,120/431/2/11,04bc0649234d24e16061693b2d0c8bb20afbb468f243f92a319385acf122b29c
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,30,15,4,critical,4,8,1,2,1,0.5,120,425,3,0,120/425/3/0,e7efd4f2ec0fb2ef859cbc681f01b0556a0878350374e4dbe90305c01cfc7c6d
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,30,15,4,critical,8,4,2,1,1,2.0,120,418,2,0,120/418/2/0,be221b078a101700956e5b6c9c937277a0197c7fd77316705db2b22d53e2b645
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,30,15,4,critical,1,4,1,4,1,0.25,120,428,5,0,120/428/5/0,bca4632ae46ad6708f3b3efd71fe72d56a1f53b78e57a2e9278a0a39d3f127f1
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a15_v4_seed1002_critical.txt,148c8679adee389f3bfb69e52584b46bc596198bb5146008050adc703b39182e,30,15,4,critical,1,8,1,8,1,0.125,120,428,5,0,120/428/5/0,f75a41fecabcb4846ffdd67b55e345cfb3b70cf5cc2653902195c956522860f7
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,40,10,4,critical,8,4,2,1,1,2.0,160,561,0,0,160/561/0/0,6e47885c7e5bf84059f947c2efae1c45b9b8c1df44dbd18a5edb6819f239f85c
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,40,10,4,critical,4,1,4,1,1,4.0,160,593,1,12,160/593/1/12,b9b962999374dc9471761261bb27e1d42f015215b1815853bec67b2293a4e759
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,40,10,4,critical,8,8,1,1,1,1.0,160,561,0,0,160/561/0/0,ae30e1852011332aa19976513511b1ba7671c3754ac022cd5cdb6a223016962d
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,40,10,4,critical,4,4,1,1,1,1.0,160,568,1,0,160/568/1/0,8f1e134fd78b9ba6ddce0268c2f3e08f1d0a0572ce0effc07674f821fa0def4d
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,40,10,4,critical,1,4,1,4,1,0.25,160,570,2,0,160/570/2/0,e7a58116fd541d0bdb303026d659d303deb9e35fd8231a89e800c795b9758c65
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,40,10,4,critical,8,1,8,1,1,8.0,160,589,0,13,160/589/0/13,8e18728897bf02cfea792d87a238752d1f9c9d3af174ccdce33095fde4bef73b
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,40,10,4,critical,1,8,1,8,1,0.125,160,570,2,0,160/570/2/0,f2e782bdf8e2c08b9a9eb06fbff6a6bddc9170ad907de6523825516db6320177
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,40,10,4,critical,4,8,1,2,1,0.5,160,568,1,0,160/568/1/0,abb599da3e1168fe178449e64137aab53210628a0ad0d0bd6cf65deaebdc12b3
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,40,10,4,critical,1,1,1,1,1,1.0,160,593,1,12,160/593/1/12,f1f7440dc57197a92f751932452d9a29cafe316c1f2eee1da31cfdb2d17401f6
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,40,15,4,critical,4,4,1,1,1,1.0,160,560,6,1,160/560/6/1,682f01d077e59d146168959316db53e8a392bed2cf32f1b2248beb0dd235dc6d
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,40,15,4,critical,1,8,1,8,1,0.125,160,569,12,0,160/569/12/0,7619bc2d4f4caf245f7d5166e5422951947aeac3b8e5690ee9124e61863476c8
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,40,15,4,critical,8,8,1,1,1,1.0,160,546,4,0,160/546/4/0,9cdf1e6433fc078d78cec2ca499929e1b3ef9a3e0bce50839023a2d1ff6988c7
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,40,15,4,critical,4,8,1,2,1,0.5,160,552,5,0,160/552/5/0,6e415dad2fe10880a37652bf01258476c2202fa83af91914d729601f5f5ec683
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,40,15,4,critical,8,1,8,1,1,8.0,160,578,4,13,160/578/4/13,674dad93e917a6e023626e425deb777e0f598edf653138b9d40806f7dc46a971
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,40,15,4,critical,1,4,1,4,1,0.25,160,570,13,0,160/570/13/0,87023867cb9ebb368572365d5b9d16ba74c5d3e5b05d6458efe998d3e6add087
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,40,15,4,critical,8,4,2,1,1,2.0,160,555,4,2,160/555/4/2,26b8e1daa369bec4d1c61a5e18a0d5826ce109be31db8f163e034be7724bc95d
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,40,15,4,critical,4,1,4,1,1,4.0,160,580,4,15,160/580/4/15,d30602bc6ab0334639123964081f5602d62e128274e90fdc471379895b918d4f
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1002_critical.txt,23421d631ba25e8a6e9fc662d65c83fe6fccb717088483d568dab2b286aa89db,40,15,4,critical,1,1,1,1,1,1.0,160,592,11,13,160/592/11/13,e2ca4cbc057a597e9002f583ca59f805efb86a24345c4ebfbe6ed804e6076970
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,40,10,5,critical,8,4,2,1,1,2.0,200,700,0,0,200/700/0/0,31be2d54e0369942264ede73be317bc2526e1c5e3703c7825536168715a64858
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,40,10,5,critical,8,8,1,1,1,1.0,200,700,0,0,200/700/0/0,dec84fcfd4f2a306cf21719a344dda5bd34fe38f0bf1f69d27e81314a2678d42
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,40,10,5,critical,4,4,1,1,1,1.0,200,706,1,0,200/706/1/0,e10ecb265e30455b873c2ba8865de9da902cba2e0480ed595391006e126fac1f
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,40,10,5,critical,1,8,1,8,1,0.125,200,710,3,0,200/710/3/0,bac6ee64b75aa59bdcfbb2ce9c86a08ef59b82a35a3c9b0743baebb11cae1460
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,40,10,5,critical,1,1,1,1,1,1.0,200,735,2,13,200/735/2/13,271b3289cf7982b418e7171c2fbfd989ce37f8be576dd05edc09ca8374193752
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,40,10,5,critical,1,4,1,4,1,0.25,200,710,3,0,200/710/3/0,3d8011168711b27a8e8844381eb4cd9fddd6157619bbb0c1b2689ac5074b37e8
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,40,10,5,critical,8,1,8,1,1,8.0,200,731,0,15,200/731/0/15,e99e0ae4157f2aa39d07f78fa8d88484801c4a2f954a0ad7be634a5857f31dcd
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,40,10,5,critical,4,8,1,2,1,0.5,200,706,1,0,200/706/1/0,9320d0773ab8947dd320c58e53e2b59c72e7f29961dda812f281ef1c79fb7e43
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,40,10,5,critical,4,1,4,1,1,4.0,200,735,1,14,200/735/1/14,9af750d95724b36ea4a6425817781e290628025bb305b41c8676af4b504489ba
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,30,25,4,critical,8,4,2,1,1,2.0,120,416,0,0,120/416/0/0,867fe5eed2c0845160dc655d90b93642e82c8d01d1007379392240e83e43e7f7
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,30,25,4,critical,1,1,1,1,1,1.0,120,429,5,2,120/429/5/2,999776927bc969ef2449cc14ae4591f0236764a9522d4a31f2130b3ff92de465
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,30,25,4,critical,4,1,4,1,1,4.0,120,421,0,3,120/421/0/3,862b37cf5b3b4c90cae4fc442f13a9099c200869659eb9586a1d51f4286701be
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,30,25,4,critical,4,8,1,2,1,0.5,120,416,0,0,120/416/0/0,d3181b33ac8dc2508ec595c41c5678e67a7c31f920ae3230c164981d784d3296
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,30,25,4,critical,1,8,1,8,1,0.125,120,426,4,0,120/426/4/0,b2c5314c7b06a681501f192a705bd6e636bd1967fa5f43ae9ff51df50b848445
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,30,25,4,critical,1,4,1,4,1,0.25,120,426,4,0,120/426/4/0,6277981d6285e0c184ab43c9290d48f43c0516fc440c430153dc656f7f3f6823
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,30,25,4,critical,4,4,1,1,1,1.0,120,416,0,0,120/416/0/0,496809a2d61dcfa8d5aa9400fc4ad051d502c329a225652318c6da9d12af886b
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,30,25,4,critical,8,1,8,1,1,8.0,120,421,0,3,120/421/0/3,a57ca196dcc0ee8692bd2632e5ff839759ca1683242b2372dbe93be957627e66
instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v4_seed1003_critical.txt,1106683ff4d0a32c24be1898a1c47de6e406379be52c648767eb810adcb9134d,30,25,4,critical,8,8,1,1,1,1.0,120,416,0,0,120/416/0/0,4733da9bf6dfad3ade6009975831263107e0e05e52fc4515c195b0b0d41a3b13
