cfg_id;label;instance_name;method;objective_mode;objective_policy;delta;similarity_reference_optimum;similarity_lower_bound;similarity_realized_loss_absolute;similarity_realized_loss_fraction;similarity_realized_loss_ratio;cardinality;ic;sb;status;elapsed_s;timeout_seconds;solve_s;solver_calls;variables;hard_clauses;soft_clauses;best_value;weighted_reference_score;similarity;continuity;overtime;coverage;stage_objectives;stage_optima
1;ORIGINAL;instance_40_10_5_7;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;63.07784781;300.0;63.01831245;1;31614;122651;2328;695.0;695.0;700.0;5.0;0.0;200.0;weighted_score;695
1;ORIGINAL;instance_40_10_5_8;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.075787542;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_10_5_9;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.155731157;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_15_5_1;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;207.7992392;300.0;207.702599;1;46303;192940;3457;751.0;751.0;755.0;4.0;0.0;200.0;weighted_score;751
1;ORIGINAL;instance_40_15_5_10;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;34.96725331;300.0;34.88015895;1;41877;161944;3198;724.0;724.0;731.0;7.0;0.0;200.0;weighted_score;724
1;ORIGINAL;instance_40_15_5_11;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;59.18381658;300.0;59.09615906;1;45263;169907;3247;695.0;695.0;704.0;9.0;0.0;200.0;weighted_score;695
1;ORIGINAL;instance_40_15_5_12;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;31.22783505;300.0;31.13218608;1;46725;199770;3350;773.0;773.0;774.0;1.0;0.0;200.0;weighted_score;773
1;ORIGINAL;instance_40_15_5_13;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.488241282;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_15_5_14;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;61.96824248;300.0;61.8752942;1;47141;184132;3227;711.0;711.0;722.0;11.0;0.0;200.0;weighted_score;711
1;ORIGINAL;instance_40_15_5_15;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;46.05455835;300.0;45.95469756;1;53670;205694;3438;736.0;736.0;747.0;9.0;2.0;200.0;weighted_score;736
1;ORIGINAL;instance_40_15_5_16;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1158827;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_15_5_17;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;TIMEOUT;300.1128688;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_15_5_18;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;44.24015751;300.0;44.1523518;1;37352;140937;3134;685.0;685.0;693.0;8.0;0.0;200.0;weighted_score;685
1;ORIGINAL;instance_40_15_5_19;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.18721163;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_15_5_2;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;66.44051802;300.0;66.36426255;1;36970;131196;3038;714.0;714.0;730.0;16.0;0.0;200.0;weighted_score;714
1;ORIGINAL;instance_40_15_5_20;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;65.83565933;300.0;65.75776163;1;37344;141360;3176;703.0;703.0;713.0;10.0;0.0;200.0;weighted_score;703
1;ORIGINAL;instance_40_15_5_21;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;49.61662132;300.0;49.51973858;1;49757;200603;3399;732.0;732.0;737.0;5.0;0.0;200.0;weighted_score;732
1;ORIGINAL;instance_40_15_5_22;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.106484663;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_15_5_23;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;26.10460599;300.0;26.04043968;1;32696;124492;2884;717.0;717.0;720.0;3.0;0.0;200.0;weighted_score;717
1;ORIGINAL;instance_40_15_5_24;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;132.2460992;300.0;132.1614093;1;38856;153887;3010;723.0;723.0;730.0;7.0;0.0;200.0;weighted_score;723
1;ORIGINAL;instance_40_15_5_25;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.140453579;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_15_5_26;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;48.24413035;300.0;48.15912263;1;44012;160321;3105;710.0;710.0;721.0;11.0;0.0;200.0;weighted_score;710
1;ORIGINAL;instance_40_15_5_27;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;64.07175757;300.0;64.00897545;1;34890;118405;3072;640.0;640.0;658.0;18.0;0.0;200.0;weighted_score;640
1;ORIGINAL;instance_40_15_5_28;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;24.36138742;300.0;24.2811465;1;38532;146697;3477;749.0;749.0;753.0;4.0;0.0;200.0;weighted_score;749
1;ORIGINAL;instance_40_15_5_29;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.262218648;300.0;0;0;0;0;0;;;;;;;;
1;ORIGINAL;instance_40_15_5_3;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;52.04059262;300.0;51.94364355;1;47638;199102;3639;745.0;745.0;750.0;5.0;0.0;200.0;weighted_score;745
1;ORIGINAL;instance_40_15_5_30;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;41.11121641;300.0;41.00914723;1;52231;217532;3294;706.0;706.0;716.0;10.0;0.0;200.0;weighted_score;706
1;ORIGINAL;instance_40_15_5_31;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;OPTIMUM;55.58914245;300.0;55.50405893;1;42847;159999;3383;717.0;717.0;727.0;10.0;0.0;200.0;weighted_score;717
1;ORIGINAL;instance_40_15_5_32;weighted;weighted;weighted-sum;-;;;;;;sorting-network;none;none;UNSATISFIABLE;0.141472214;300.0;0;0;0;0;0;;;;;;;;
